Município,Branca,Parda,Nome_UF,id,Vencedor
Guarani das Missões (RS),0.863709180529883,0.118052988293284,Rio Grande do Sul,4309506,Branca
Harmonia (RS),0.95322049835449,0.0279736718382699,Rio Grande do Sul,4309555,Branca
Herveiras (RS),0.805687203791469,0.177386594448206,Rio Grande do Sul,4309571,Branca
Horizontina (RS),0.874972749073468,0.110366252452583,Rio Grande do Sul,4309605,Branca
Hulha Negra (RS),0.723978156544762,0.213801092172762,Rio Grande do Sul,4309654,Branca
Humaitá (RS),0.83939825167717,0.124822118316731,Rio Grande do Sul,4309704,Branca
Ibarama (RS),0.935483870967742,0.0512468542667582,Rio Grande do Sul,4309753,Branca
Ibiaçá (RS),0.86135881104034,0.114012738853503,Rio Grande do Sul,4309803,Branca
Ibiraiaras (RS),0.84242086180449,0.0822758332171245,Rio Grande do Sul,4309902,Branca
Ibirapuitã (RS),0.8300911105639,0.141098251662152,Rio Grande do Sul,4309951,Branca
Ibirubá (RS),0.861522527187985,0.122682547902641,Rio Grande do Sul,4310009,Branca
Igrejinha (RS),0.874478837650032,0.0980101073910297,Rio Grande do Sul,4310108,Branca
Ijuí (RS),0.830247734904644,0.144446556421466,Rio Grande do Sul,4310207,Branca
Ilópolis (RS),0.833008288639688,0.129936616284739,Rio Grande do Sul,4310306,Branca
Imbé (RS),0.905149971703452,0.0616298811544992,Rio Grande do Sul,4310330,Branca
Imigrante (RS),0.971882236189216,0.0188554416142904,Rio Grande do Sul,4310363,Branca
Independência (RS),0.828044726503475,0.137654880628589,Rio Grande do Sul,4310405,Branca
Inhacorá (RS),0.688575209528011,0.25452139391266,Rio Grande do Sul,4310413,Branca
Ipê (RS),0.851063829787234,0.119015957446809,Rio Grande do Sul,4310439,Branca
Ipiranga do Sul (RS),0.875,0.104423868312757,Rio Grande do Sul,4310462,Branca
Iraí (RS),0.741272592225798,0.163778162911612,Rio Grande do Sul,4310504,Branca
Itaara (RS),0.874451097804391,0.0968063872255489,Rio Grande do Sul,4310538,Branca
Itacurubi (RS),0.789305434466725,0.163615228131357,Rio Grande do Sul,4310553,Branca
Itapuca (RS),0.86561433447099,0.0345563139931741,Rio Grande do Sul,4310579,Branca
Itaqui (RS),0.72664377997327,0.233234623548835,Rio Grande do Sul,4310603,Branca
Itati (RS),0.912925696594427,0.0348297213622291,Rio Grande do Sul,4310652,Branca
Itatiba do Sul (RS),0.840326060896667,0.105730040757612,Rio Grande do Sul,4310702,Branca
Ivorá (RS),0.861317254174397,0.123376623376623,Rio Grande do Sul,4310751,Branca
Ivoti (RS),0.922763409479722,0.0563047197343263,Rio Grande do Sul,4310801,Branca
Jaboticaba (RS),0.736700829673011,0.231332357247438,Rio Grande do Sul,4310850,Branca
Jacuizinho (RS),0.806142800159553,0.139210211408057,Rio Grande do Sul,4310876,Branca
Jacutinga (RS),0.847233691164327,0.116983209468759,Rio Grande do Sul,4310900,Branca
Jaguarão (RS),0.886434427696824,0.0564247610182235,Rio Grande do Sul,4311007,Branca
Jaguari (RS),0.889305325546936,0.088817223045411,Rio Grande do Sul,4311106,Branca
Jaquirana (RS),0.721570505147235,0.21690208283457,Rio Grande do Sul,4311122,Branca
Jari (RS),0.897622377622378,0.0662937062937063,Rio Grande do Sul,4311130,Branca
Jóia (RS),0.755851638458768,0.201656463809867,Rio Grande do Sul,4311155,Branca
Júlio de Castilhos (RS),0.808979008120946,0.133203943000153,Rio Grande do Sul,4311205,Branca
Lagoa Bonita do Sul (RS),0.815552216378663,0.14763335837716,Rio Grande do Sul,4311239,Branca
Lagoão (RS),0.791107518189167,0.161681487469685,Rio Grande do Sul,4311254,Branca
Lagoa dos Três Cantos (RS),0.959949937421777,0.0244055068836045,Rio Grande do Sul,4311270,Branca
Lagoa Vermelha (RS),0.813333333333333,0.160363306085377,Rio Grande do Sul,4311304,Branca
Lajeado (RS),0.895877948071943,0.0763104485968227,Rio Grande do Sul,4311403,Branca
Lajeado do Bugre (RS),0.681544028950543,0.289103337354242,Rio Grande do Sul,4311429,Branca
Lavras do Sul (RS),0.767678083083735,0.13230889438729,Rio Grande do Sul,4311502,Branca
Liberato Salzano (RS),0.711937716262976,0.178719723183391,Rio Grande do Sul,4311601,Branca
Lindolfo Collor (RS),0.884063516357375,0.092404821121102,Rio Grande do Sul,4311627,Branca
Linha Nova (RS),0.964901477832512,0.0270935960591133,Rio Grande do Sul,4311643,Branca
Machadinho (RS),0.781306715063521,0.165698729582577,Rio Grande do Sul,4311700,Branca
Maçambará (RS),0.79273955255382,0.155128746306458,Rio Grande do Sul,4311718,Branca
Mampituba (RS),0.852147852147852,0.135198135198135,Rio Grande do Sul,4311734,Branca
Manoel Viana (RS),0.820277149321267,0.123444570135747,Rio Grande do Sul,4311759,Branca
Maquiné (RS),0.87632150615496,0.0722664735698769,Rio Grande do Sul,4311775,Branca
Maratá (RS),0.969133359715077,0.0229521171349426,Rio Grande do Sul,4311791,Branca
Marau (RS),0.875453745462545,0.0985315146848532,Rio Grande do Sul,4311809,Branca
Marcelino Ramos (RS),0.84865601869887,0.127191273860538,Rio Grande do Sul,4311908,Branca
Mariana Pimentel (RS),0.91135881104034,0.0565286624203822,Rio Grande do Sul,4311981,Branca
Mariano Moro (RS),0.928506787330317,0.067420814479638,Rio Grande do Sul,4312005,Branca
Marques de Souza (RS),0.94960668633235,0.0474434611602753,Rio Grande do Sul,4312054,Branca
Mata (RS),0.82625709254549,0.139894345529251,Rio Grande do Sul,4312104,Branca
Mato Castelhano (RS),0.804048582995951,0.122267206477733,Rio Grande do Sul,4312138,Branca
Mato Leitão (RS),0.948771021992238,0.0362225097024579,Rio Grande do Sul,4312153,Branca
Mato Queimado (RS),0.818232351306281,0.17065036131184,Rio Grande do Sul,4312179,Branca
Maximiliano de Almeida (RS),0.779474648747709,0.180004072490328,Rio Grande do Sul,4312203,Branca
Minas do Leão (RS),0.826628226968942,0.116629537413183,Rio Grande do Sul,4312252,Branca
Miraguaí (RS),0.809268795056643,0.142739443872297,Rio Grande do Sul,4312302,Branca
Montauri (RS),0.991569390402075,0.00583657587548638,Rio Grande do Sul,4312351,Branca
Monte Alegre dos Campos (RS),0.671824629271438,0.245647969052224,Rio Grande do Sul,4312377,Branca
Monte Belo do Sul (RS),0.97940074906367,0.0157303370786517,Rio Grande do Sul,4312385,Branca
Montenegro (RS),0.880265926112934,0.0687031894302785,Rio Grande do Sul,4312401,Branca
Mormaço (RS),0.865769370680247,0.12040742088032,Rio Grande do Sul,4312427,Branca
Morrinhos do Sul (RS),0.984915147705845,0.0125707102451288,Rio Grande do Sul,4312443,Branca
Morro Redondo (RS),0.913280873614903,0.0210374176971254,Rio Grande do Sul,4312450,Branca
Morro Reuter (RS),0.951726568005638,0.0410500352360817,Rio Grande do Sul,4312476,Branca
Mostardas (RS),0.764434180138568,0.120009897723524,Rio Grande do Sul,4312500,Branca
Muçum (RS),0.908369860154456,0.0761845126278439,Rio Grande do Sul,4312609,Branca
Muitos Capões (RS),0.806559571619813,0.124163319946452,Rio Grande do Sul,4312617,Branca
Muliterno (RS),0.810810810810811,0.063430777716492,Rio Grande do Sul,4312625,Branca
Não-Me-Toque (RS),0.847766064257028,0.130773092369478,Rio Grande do Sul,4312658,Branca
Nicolau Vergueiro (RS),0.907030796048809,0.084253341080767,Rio Grande do Sul,4312674,Branca
Nonoai (RS),0.707884710949147,0.18204406162001,Rio Grande do Sul,4312708,Branca
Nova Alvorada (RS),0.865493400377121,0.115650534255185,Rio Grande do Sul,4312757,Branca
Nova Araçá (RS),0.932016995751062,0.0529867533116721,Rio Grande do Sul,4312807,Branca
Nova Bassano (RS),0.930882352941176,0.0589366515837104,Rio Grande do Sul,4312906,Branca
Nova Boa Vista (RS),0.974489795918367,0.0198979591836735,Rio Grande do Sul,4312955,Branca
Nova Bréscia (RS),0.954459798994975,0.0301507537688442,Rio Grande do Sul,4313003,Branca
Nova Candelária (RS),0.970919665576154,0.0287168302435478,Rio Grande do Sul,4313011,Branca
Nova Esperança do Sul (RS),0.847356026546778,0.134446585313637,Rio Grande do Sul,4313037,Branca
Nova Hartz (RS),0.843344598277554,0.130764199280497,Rio Grande do Sul,4313060,Branca
Nova Pádua (RS),0.964489795918367,0.0310204081632653,Rio Grande do Sul,4313086,Branca
Nova Palma (RS),0.840744244717755,0.127404604225796,Rio Grande do Sul,4313102,Branca
Nova Petrópolis (RS),0.935993699133631,0.0488842215804673,Rio Grande do Sul,4313201,Branca
Nova Prata (RS),0.852869031975471,0.116338151554972,Rio Grande do Sul,4313300,Branca
Nova Ramada (RS),0.872384078785392,0.105457529749692,Rio Grande do Sul,4313334,Branca
Nova Roma do Sul (RS),0.958121447801376,0.0332037092431947,Rio Grande do Sul,4313359,Branca
Nova Santa Rita (RS),0.88347420320479,0.0802958267300581,Rio Grande do Sul,4313375,Branca
Novo Cabrais (RS),0.876005188067445,0.0599221789883269,Rio Grande do Sul,4313391,Branca
Novo Hamburgo (RS),0.904235372896962,0.0595714405290031,Rio Grande do Sul,4313409,Branca
Novo Machado (RS),0.905477707006369,0.0817834394904459,Rio Grande do Sul,4313425,Branca
Novo Tiradentes (RS),0.782608695652174,0.183135704874835,Rio Grande do Sul,4313441,Branca
Novo Xingu (RS),0.90950483779169,0.0745589072282299,Rio Grande do Sul,4313466,Branca
Novo Barreiro (RS),0.748114630467572,0.218451483157365,Rio Grande do Sul,4313490,Branca
Osório (RS),0.871290275265242,0.0751723463550579,Rio Grande do Sul,4313508,Branca
Paim Filho (RS),0.839028988922932,0.114305915625737,Rio Grande do Sul,4313607,Branca
Palmares do Sul (RS),0.822590938098277,0.0906190172303765,Rio Grande do Sul,4313656,Branca
Palmeira das Missões (RS),0.761127942204614,0.189378932649732,Rio Grande do Sul,4313706,Branca
Palmitinho (RS),0.832369942196532,0.138294797687861,Rio Grande do Sul,4313805,Branca
Panambi (RS),0.855010773030637,0.121866624625571,Rio Grande do Sul,4313904,Branca
Pantano Grande (RS),0.809196563921172,0.0922688226376958,Rio Grande do Sul,4313953,Branca
Paraí (RS),0.908690546095126,0.0802994715208456,Rio Grande do Sul,4314001,Branca
Paraíso do Sul (RS),0.88345147219193,0.074154852780807,Rio Grande do Sul,4314027,Branca
Pareci Novo (RS),0.964682426659071,0.0262033608658502,Rio Grande do Sul,4314035,Branca
Parobé (RS),0.867422624364102,0.0975301930022135,Rio Grande do Sul,4314050,Branca
Passa Sete (RS),0.856228172293364,0.103220799379123,Rio Grande do Sul,4314068,Branca
Passo do Sobrado (RS),0.917983696556313,0.0272833139244718,Rio Grande do Sul,4314076,Branca
Passo Fundo (RS),0.831770593804951,0.139229000405789,Rio Grande do Sul,4314100,Branca
Paulo Bento (RS),0.941712204007286,0.0441712204007286,Rio Grande do Sul,4314134,Branca
Paverama (RS),0.94057682744903,0.0317006464445549,Rio Grande do Sul,4314159,Branca
Pedras Altas (RS),0.650090415913201,0.226039783001808,Rio Grande do Sul,4314175,Branca
Pedro Osório (RS),0.804634489822046,0.0988349763154526,Rio Grande do Sul,4314209,Branca
Pejuçara (RS),0.858293480996728,0.12610118298515,Rio Grande do Sul,4314308,Branca
Pelotas (RS),0.802514378320417,0.0860414534288639,Rio Grande do Sul,4314407,Branca
Picada Café (RS),0.923774604399846,0.0644538788112698,Rio Grande do Sul,4314423,Branca
Pinhal (RS),0.755670513330681,0.223239156386789,Rio Grande do Sul,4314456,Branca
Pinhal da Serra (RS),0.743661971830986,0.234741784037559,Rio Grande do Sul,4314464,Branca
Pinhal Grande (RS),0.871840751509729,0.097964661149631,Rio Grande do Sul,4314472,Branca
Pinheirinho do Vale (RS),0.819879919946631,0.162552812986435,Rio Grande do Sul,4314498,Branca
Pinheiro Machado (RS),0.742331768388106,0.119170579029734,Rio Grande do Sul,4314506,Branca
Pirapó (RS),0.675734494015234,0.304678998911861,Rio Grande do Sul,4314555,Branca
Piratini (RS),0.794365203366766,0.0992893503351646,Rio Grande do Sul,4314605,Branca
Planalto (RS),0.778221208665906,0.0895096921322691,Rio Grande do Sul,4314704,Branca
Poço das Antas (RS),0.968269707486366,0.0262766484878532,Rio Grande do Sul,4314753,Branca
Pontão (RS),0.845216489499611,0.127041742286751,Rio Grande do Sul,4314779,Branca
Ponte Preta (RS),0.944571428571429,0.0451428571428571,Rio Grande do Sul,4314787,Branca
Portão (RS),0.877490297542044,0.0837968952134541,Rio Grande do Sul,4314803,Branca
Porto Alegre (RS),0.79233323636054,0.100339168257257,Rio Grande do Sul,4314902,Branca
Porto Lucena (RS),0.851283946055792,0.132643635691853,Rio Grande do Sul,4315008,Branca
Porto Mauá (RS),0.863886703383163,0.109362706530291,Rio Grande do Sul,4315057,Branca
Porto Vera Cruz (RS),0.868790496760259,0.060475161987041,Rio Grande do Sul,4315073,Branca
Porto Xavier (RS),0.673801856412199,0.30924417503315,Rio Grande do Sul,4315107,Branca
Pouso Novo (RS),0.868266666666667,0.114666666666667,Rio Grande do Sul,4315131,Branca
Presidente Lucena (RS),0.946054750402576,0.0382447665056361,Rio Grande do Sul,4315149,Branca
Progresso (RS),0.920493266266429,0.0678241116339445,Rio Grande do Sul,4315156,Branca
Protásio Alves (RS),0.938,0.0225,Rio Grande do Sul,4315172,Branca
Putinga (RS),0.908476213475006,0.0755856073412219,Rio Grande do Sul,4315206,Branca
Quaraí (RS),0.830285391598975,0.135919377959255,Rio Grande do Sul,4315305,Branca
Quatro Irmãos (RS),0.766760563380282,0.211830985915493,Rio Grande do Sul,4315313,Branca
Quevedos (RS),0.856457564575646,0.133948339483395,Rio Grande do Sul,4315321,Branca
Quinze de Novembro (RS),0.924445661100465,0.0643306871064878,Rio Grande do Sul,4315354,Branca
Redentora (RS),0.484445314028566,0.10056740363921,Rio Grande do Sul,4315404,Branca
Relvado (RS),0.952204176334107,0.0348027842227378,Rio Grande do Sul,4315453,Branca
Restinga Sêca (RS),0.806107640860622,0.09098365827497,Rio Grande do Sul,4315503,Branca
Rio dos Índios (RS),0.752212389380531,0.165099557522124,Rio Grande do Sul,4315552,Branca
Rio Grande (RS),0.800569988387247,0.108551347130027,Rio Grande do Sul,4315602,Branca
Rio Pardo (RS),0.84530871751217,0.0819079034875369,Rio Grande do Sul,4315701,Branca
Riozinho (RS),0.909237875288684,0.0720554272517321,Rio Grande do Sul,4315750,Branca
Roca Sales (RS),0.893134966938934,0.0755542590431739,Rio Grande do Sul,4315800,Branca
Rodeio Bonito (RS),0.857391607173951,0.127285390910674,Rio Grande do Sul,4315909,Branca
Rolador (RS),0.835820895522388,0.144147682639434,Rio Grande do Sul,4315958,Branca
Rolante (RS),0.913061329227611,0.0702078521939954,Rio Grande do Sul,4316006,Branca
Ronda Alta (RS),0.745621759123373,0.127971822717934,Rio Grande do Sul,4316105,Branca
Rondinha (RS),0.922254440014498,0.0583544762595143,Rio Grande do Sul,4316204,Branca
Roque Gonzales (RS),0.714424545328335,0.252533666527836,Rio Grande do Sul,4316303,Branca
Rosário do Sul (RS),0.799254539501851,0.132520714231748,Rio Grande do Sul,4316402,Branca
Sagrada Família (RS),0.734104046242775,0.231984585741811,Rio Grande do Sul,4316428,Branca
Saldanha Marinho (RS),0.849076333217149,0.127919135587313,Rio Grande do Sul,4316436,Branca
Salto do Jacuí (RS),0.783164983164983,0.140319865319865,Rio Grande do Sul,4316451,Branca
Salvador das Missões (RS),0.953165979767703,0.0393405769951293,Rio Grande do Sul,4316477,Branca
Salvador do Sul (RS),0.937305469097377,0.0478731287979843,Rio Grande do Sul,4316501,Branca
Sananduva (RS),0.887595134326416,0.100565927275093,Rio Grande do Sul,4316600,Branca
Santa Bárbara do Sul (RS),0.832597123117001,0.136028995356213,Rio Grande do Sul,4316709,Branca
Santa Cecília do Sul (RS),0.824773413897281,0.129909365558912,Rio Grande do Sul,4316733,Branca
Santa Clara do Sul (RS),0.965069334737581,0.0240477444268913,Rio Grande do Sul,4316758,Branca
Santa Cruz do Sul (RS),0.863601804450301,0.0784293848311285,Rio Grande do Sul,4316808,Branca
Santa Maria (RS),0.83675447468432,0.107446058599975,Rio Grande do Sul,4316907,Branca
Santa Maria do Herval (RS),0.97472327771353,0.020320502230299,Rio Grande do Sul,4316956,Branca
Santa Margarida do Sul (RS),0.837585034013605,0.10969387755102,Rio Grande do Sul,4316972,Branca
Santana da Boa Vista (RS),0.859014802232468,0.0806842999272021,Rio Grande do Sul,4317004,Branca
Sant'Ana do Livramento (RS),0.792740898838253,0.125475976813563,Rio Grande do Sul,4317103,Branca
Santa Rosa (RS),0.856197238543747,0.126408794669544,Rio Grande do Sul,4317202,Branca
Santa Tereza (RS),0.962790697674419,0.0168604651162791,Rio Grande do Sul,4317251,Branca
Santa Vitória do Palmar (RS),0.816263310745402,0.0927395934172314,Rio Grande do Sul,4317301,Branca
Santiago (RS),0.857716370157527,0.119887509934585,Rio Grande do Sul,4317400,Branca
Santo Ângelo (RS),0.821435594886922,0.153457882661422,Rio Grande do Sul,4317509,Branca
Santo Antônio do Palma (RS),0.919121084618981,0.0668536699392239,Rio Grande do Sul,4317558,Branca
Santo Antônio da Patrulha (RS),0.896031246062744,0.0460375456721683,Rio Grande do Sul,4317608,Branca
Santo Antônio das Missões (RS),0.721320249776985,0.224977698483497,Rio Grande do Sul,4317707,Branca
Santo Antônio do Planalto (RS),0.908907901358832,0.0795168595873176,Rio Grande do Sul,4317756,Branca
Santo Augusto (RS),0.812643184421535,0.166881443298969,Rio Grande do Sul,4317806,Branca
Santo Cristo (RS),0.922520517457226,0.0653776603143692,Rio Grande do Sul,4317905,Branca
Santo Expedito do Sul (RS),0.936204794798862,0.0410402275497765,Rio Grande do Sul,4317954,Branca
São Borja (RS),0.808840459859577,0.155210714922735,Rio Grande do Sul,4318002,Branca
São Domingos do Sul (RS),0.923444976076555,0.0509227614490772,Rio Grande do Sul,4318051,Branca
São Francisco de Assis (RS),0.878104541203367,0.0950327340746129,Rio Grande do Sul,4318101,Branca
São Francisco de Paula (RS),0.766032039733165,0.158883965525637,Rio Grande do Sul,4318200,Branca
São Gabriel (RS),0.796706661150186,0.133686388084402,Rio Grande do Sul,4318309,Branca
São Jerônimo (RS),0.84593837535014,0.0911267732899611,Rio Grande do Sul,4318408,Branca
São João da Urtiga (RS),0.921074904782057,0.0636902242911553,Rio Grande do Sul,4318424,Branca
São João do Polêsine (RS),0.799620493358634,0.119924098671727,Rio Grande do Sul,4318432,Branca
São Jorge (RS),0.93294881038212,0.0346070656092285,Rio Grande do Sul,4318440,Branca
São José das Missões (RS),0.644117647058824,0.341544117647059,Rio Grande do Sul,4318457,Branca
São José do Herval (RS),0.735934664246824,0.227313974591652,Rio Grande do Sul,4318465,Branca
São José do Hortêncio (RS),0.977039570102589,0.0185637518319492,Rio Grande do Sul,4318481,Branca
São José do Inhacorá (RS),0.946363636363636,0.0463636363636364,Rio Grande do Sul,4318499,Branca
São José do Norte (RS),0.761518252754578,0.155119005607183,Rio Grande do Sul,4318507,Branca
São José do Ouro (RS),0.847914252607184,0.127317497103129,Rio Grande do Sul,4318606,Branca
São José do Sul (RS),0.976945244956772,0.0177713736791547,Rio Grande do Sul,4318614,Branca
São José dos Ausentes (RS),0.735562310030395,0.197568389057751,Rio Grande do Sul,4318622,Branca
São Leopoldo (RS),0.858977892165334,0.0901642790080668,Rio Grande do Sul,4318705,Branca
São Lourenço do Sul (RS),0.890260026443367,0.0400593815963443,Rio Grande do Sul,4318804,Branca
São Luiz Gonzaga (RS),0.801336960296331,0.170997800671374,Rio Grande do Sul,4318903,Branca
São Marcos (RS),0.883698950405412,0.0907824702780679,Rio Grande do Sul,4319000,Branca
São Martinho (RS),0.879092326346787,0.0824527975056297,Rio Grande do Sul,4319109,Branca
São Martinho da Serra (RS),0.952827241487035,0.0324898469228366,Rio Grande do Sul,4319125,Branca
São Miguel das Missões (RS),0.739927233526479,0.219377442393208,Rio Grande do Sul,4319158,Branca
São Nicolau (RS),0.7298760258425,0.249694429893487,Rio Grande do Sul,4319208,Branca
São Paulo das Missões (RS),0.835009428032684,0.131835323695789,Rio Grande do Sul,4319307,Branca
São Pedro da Serra (RS),0.962292609351433,0.0190045248868778,Rio Grande do Sul,4319356,Branca
São Pedro das Missões (RS),0.713679745493107,0.248674443266172,Rio Grande do Sul,4319364,Branca
São Pedro do Butiá (RS),0.901844761573268,0.0730943264879917,Rio Grande do Sul,4319372,Branca
São Pedro do Sul (RS),0.863636363636364,0.112047898338221,Rio Grande do Sul,4319406,Branca
São Sebastião do Caí (RS),0.881634141893124,0.0842604413642167,Rio Grande do Sul,4319505,Branca
São Sepé (RS),0.801579964702916,0.0815614757542651,Rio Grande do Sul,4319604,Branca
São Valentim (RS),0.853799559471366,0.115638766519824,Rio Grande do Sul,4319703,Branca
São Valentim do Sul (RS),0.923892988929889,0.0470479704797048,Rio Grande do Sul,4319711,Branca
São Valério do Sul (RS),0.531922931620703,0.0525122780506234,Rio Grande do Sul,4319737,Branca
São Vendelino (RS),0.945473251028807,0.0452674897119342,Rio Grande do Sul,4319752,Branca
São Vicente do Sul (RS),0.767772511848341,0.203436018957346,Rio Grande do Sul,4319802,Branca
Sapiranga (RS),0.84834300193372,0.124784956991398,Rio Grande do Sul,4319901,Branca
Sapucaia do Sul (RS),0.865765098467436,0.0795910107898012,Rio Grande do Sul,4320008,Branca
Sarandi (RS),0.793046746535119,0.179938924124971,Rio Grande do Sul,4320107,Branca
Seberi (RS),0.818206845920896,0.162154721482977,Rio Grande do Sul,4320206,Branca
Sede Nova (RS),0.781467950846895,0.185652607107273,Rio Grande do Sul,4320230,Branca
Segredo (RS),0.709555741827326,0.256496227996647,Rio Grande do Sul,4320263,Branca
Selbach (RS),0.845810509231081,0.130452424426861,Rio Grande do Sul,4320305,Branca
Senador Salgado Filho (RS),0.901918976545842,0.0692963752665245,Rio Grande do Sul,4320321,Branca
Sentinela do Sul (RS),0.828587918430165,0.107733743747595,Rio Grande do Sul,4320354,Branca
Serafina Corrêa (RS),0.894548516101873,0.072967094646741,Rio Grande do Sul,4320404,Branca
Sério (RS),0.95615957913196,0.0337571240683911,Rio Grande do Sul,4320453,Branca
Sertão (RS),0.802192564346997,0.132824912615189,Rio Grande do Sul,4320503,Branca
Sertão Santana (RS),0.883760683760684,0.0625641025641026,Rio Grande do Sul,4320552,Branca
Sete de Setembro (RS),0.858286252354049,0.137005649717514,Rio Grande do Sul,4320578,Branca
Severiano de Almeida (RS),0.946382092660073,0.0419052576782926,Rio Grande do Sul,4320602,Branca
Silveira Martins (RS),0.847284605961617,0.104532462229481,Rio Grande do Sul,4320651,Branca
Sinimbu (RS),0.84207389749702,0.134286849423917,Rio Grande do Sul,4320677,Branca
Sobradinho (RS),0.781278442904152,0.173983056780788,Rio Grande do Sul,4320701,Branca
Soledade (RS),0.813473572094262,0.152476367993609,Rio Grande do Sul,4320800,Branca
Tabaí (RS),0.92084241103849,0.0534979423868313,Rio Grande do Sul,4320859,Branca
Tapejara (RS),0.844987012987013,0.131896103896104,Rio Grande do Sul,4320909,Branca
Tapera (RS),0.884954058192955,0.0962863705972435,Rio Grande do Sul,4321006,Branca
Tapes (RS),0.78477358830958,0.112694689999399,Rio Grande do Sul,4321105,Branca
Taquara (RS),0.864118002305876,0.0897095693867467,Rio Grande do Sul,4321204,Branca
Taquari (RS),0.933159589146098,0.0279395983443201,Rio Grande do Sul,4321303,Branca
Taquaruçu do Sul (RS),0.749157113958193,0.200269723533378,Rio Grande do Sul,4321329,Branca
Tavares (RS),0.811997757428518,0.120351336198841,Rio Grande do Sul,4321352,Branca
Tenente Portela (RS),0.720533566586486,0.118375974925286,Rio Grande do Sul,4321402,Branca
Terra de Areia (RS),0.911824255922251,0.0543632314233651,Rio Grande do Sul,4321436,Branca
Teutônia (RS),0.918744499853329,0.0541581108829569,Rio Grande do Sul,4321451,Branca
Tio Hugo (RS),0.790014684287812,0.197870778267254,Rio Grande do Sul,4321469,Branca
Tiradentes do Sul (RS),0.876180157870299,0.097817675282464,Rio Grande do Sul,4321477,Branca
Toropi (RS),0.900067750677507,0.0741869918699187,Rio Grande do Sul,4321493,Branca
Torres (RS),0.909164358264081,0.0579697599261311,Rio Grande do Sul,4321501,Branca
Tramandaí (RS),0.886257063845136,0.0752194300829626,Rio Grande do Sul,4321600,Branca
Travesseiro (RS),0.963699222126188,0.0302506482281763,Rio Grande do Sul,4321626,Branca
Três Arroios (RS),0.991593695271454,0.00665499124343257,Rio Grande do Sul,4321634,Branca
Três Cachoeiras (RS),0.956151512185573,0.0307330919056474,Rio Grande do Sul,4321667,Branca
Três Coroas (RS),0.844892653471989,0.116445823549145,Rio Grande do Sul,4321709,Branca
Três de Maio (RS),0.86875158054455,0.117718958105032,Rio Grande do Sul,4321808,Branca
Três Forquilhas (RS),0.880576527110501,0.0363761153054221,Rio Grande do Sul,4321832,Branca
Três Palmeiras (RS),0.671764437343072,0.184204519516092,Rio Grande do Sul,4321857,Branca
Três Passos (RS),0.891258084706864,0.0911329021489672,Rio Grande do Sul,4321907,Branca
Trindade do Sul (RS),0.731639882495248,0.207534128218421,Rio Grande do Sul,4321956,Branca
Triunfo (RS),0.87496607606715,0.0772690264800527,Rio Grande do Sul,4322004,Branca
Tucunduva (RS),0.858257036283486,0.102068497795863,Rio Grande do Sul,4322103,Branca
Tunas (RS),0.801820250284414,0.173151308304892,Rio Grande do Sul,4322152,Branca
Tupanci do Sul (RS),0.86141131595677,0.0686586141131596,Rio Grande do Sul,4322186,Branca
Tupanciretã (RS),0.800053857546789,0.15349400834792,Rio Grande do Sul,4322202,Branca
Tupandi (RS),0.967635066258919,0.0239551478083588,Rio Grande do Sul,4322251,Branca
Tuparendi (RS),0.917143858829029,0.0792333761832418,Rio Grande do Sul,4322301,Branca
Turuçu (RS),0.894094264622374,0.0644520159000568,Rio Grande do Sul,4322327,Branca
Ubiretama (RS),0.947299651567944,0.0457317073170732,Rio Grande do Sul,4322343,Branca
União da Serra (RS),0.966375252185609,0.0208473436449227,Rio Grande do Sul,4322350,Branca
Unistalda (RS),0.83265306122449,0.155102040816327,Rio Grande do Sul,4322376,Branca
Uruguaiana (RS),0.751616375014948,0.19956949814645,Rio Grande do Sul,4322400,Branca
Vacaria (RS),0.745900035864497,0.200922695706042,Rio Grande do Sul,4322509,Branca
Vale Verde (RS),0.897018137104211,0.051644635720873,Rio Grande do Sul,4322525,Branca
Vale do Sol (RS),0.854924618579038,0.0844994131985195,Rio Grande do Sul,4322533,Branca
Vale Real (RS),0.909144196951934,0.0734661977334896,Rio Grande do Sul,4322541,Branca
Vanini (RS),0.888104838709677,0.0846774193548387,Rio Grande do Sul,4322558,Branca
Venâncio Aires (RS),0.889849270615352,0.0576077396657872,Rio Grande do Sul,4322608,Branca
Vera Cruz (RS),0.84584914314306,0.0781803777675854,Rio Grande do Sul,4322707,Branca
Veranópolis (RS),0.890004384042087,0.0887768522577817,Rio Grande do Sul,4322806,Branca
Vespasiano Corrêa (RS),0.955927051671732,0.0349544072948328,Rio Grande do Sul,4322855,Branca
Viadutos (RS),0.900583694219544,0.0943325174166824,Rio Grande do Sul,4322905,Branca
Viamão (RS),0.748938943287772,0.126219797480199,Rio Grande do Sul,4323002,Branca
Vicente Dutra (RS),0.808136234626301,0.163859981078524,Rio Grande do Sul,4323101,Branca
Victor Graeff (RS),0.914690382081686,0.0793807641633729,Rio Grande do Sul,4323200,Branca
Vila Flores (RS),0.888681010289991,0.0963517305893358,Rio Grande do Sul,4323309,Branca
Vila Lângaro (RS),0.879182156133829,0.0850371747211896,Rio Grande do Sul,4323358,Branca
Vila Maria (RS),0.939824686093343,0.0393271736555319,Rio Grande do Sul,4323408,Branca
Vila Nova do Sul (RS),0.813077469793888,0.105662165363658,Rio Grande do Sul,4323457,Branca
